deviceid,timestamp,condition,order1_fftg,order1_fftv,order2_fftg,order2_fftv,order3_fftg,order3_fftv,order4_fftg,order4_fftv,order5_fftg,order5_fftv,order6_fftg,order6_fftv,order7_fftg,order7_fftv,order8_fftg,order8_fftv,speed,temperature
2_X,2020-03-11 12:52:05,WI,0.6192449896254311,62.66590974489695,0.021913000949065536,1.0977694085498704,0.19401527825334733,6.382267078488426,0.06026907391144035,1.5187992052827284,0.33003517177357805,6.602601365959245,0.6982261945267916,11.583353617181713,0.5652984956422047,8.083385035382967,0.11681120125156103,1.4990976190734158,659.8416137695312,29.506555557250977
2_X,2020-03-11 12:31:49,WI,0.42662213506073726,43.167233505559835,0.016173029090662427,0.7993726338814028,0.08636494302224287,2.820923884938113,0.032256818958525744,0.8043035412107591,0.25298864353712147,5.061872089113172,0.7794221459345365,12.916124012226213,0.6060574091186305,8.676917959109629,0.1464259357401017,1.8430485366062352,659.5514831542969,29.076831817626953
2_X,2020-03-11 12:53:16,WI,0.6094370735496034,61.67370321007495,0.024129533936681585,1.2162299344562506,0.16317007379150042,5.370296304341157,0.08230398936390021,2.072106157407447,0.23467974835129865,4.718839970947966,0.8839267042244804,14.685601505619243,0.5263849062026958,7.554787317557245,0.10451173002634317,1.3269795713299593,659.8031616210938,29.703025817871094
2_X,2020-03-11 12:54:27,WI,0.6196228746347215,62.70452738150967,0.01496344693481451,0.7644792019098009,0.12483632806515849,4.106160889297993,0.07915170963348725,1.9779473463636137,0.2814064564786929,5.658206666525727,0.7447532772818178,12.330762479443926,0.407212269413585,5.828066696763672,0.1621096757898562,2.0701843383416647,659.8909912109375,29.518850326538086
2_X,2020-03-11 12:55:39,WI,0.6306864725563803,63.82368200572098,0.02687022320659896,1.3448525194936318,0.1137680190189575,3.7544125017589187,0.053884839193104536,1.3585802553633222,0.26328019199308245,5.27933571482002,0.6613643913031024,10.959582998172792,0.4069993244957008,5.824465844779143,0.12297201246144883,1.5621376903134931,659.8471069335938,29.690731048583984
2_X,2020-03-11 12:33:00,WI,0.592076094182512,59.91548362626724,0.026673263091794543,1.3341297740624118,0.10762405661995232,3.507475427205202,0.07070180452659125,1.7789878508540788,0.1955030531609493,3.9381971945168743,0.6010766308338603,9.920801317495686,0.2795636524690755,4.007255547199857,0.11757522661261212,1.5470590433688431,659.6439819335938,29.29785919189453
2_X,2020-03-11 12:34:12,WI,0.5991683496646687,60.6330103990324,0.026298749336119892,1.3165537602225879,0.11926497350282388,3.885401890320457,0.04941210449970218,1.2473912885651297,0.20095184474279398,4.048504684523469,0.7602386033882694,12.587214560078293,0.34610408941173004,4.957696257115862,0.13321113104477977,1.740961782296572,659.5235900878906,29.273269653320312
2_X,2020-03-11 12:35:23,WI,0.603135536127444,61.03459713104792,0.016305237761644702,0.8200551625732148,0.11306527249461808,3.6989277167194032,0.057168158425295865,1.4375983988456584,0.2885673685000209,5.789235568917279,0.44832582935519166,7.43509463111029,0.29463218000954416,4.224970325018021,0.11959554411168266,1.522118232444744,659.7427978515625,29.285564422607422
2_X,2020-03-11 12:36:35,WI,0.601763533798939,60.896498473827016,0.01589105261882755,0.8018170689128529,0.1144426945820113,3.7409780988722217,0.045927944636012255,1.1585727183803942,0.277771409815808,5.585008803452356,0.8093987351023529,13.446271273448488,0.4314290815188899,6.200459751679516,0.10877534399132519,1.4252554080382556,659.7661437988281,29.12594223022461
2_X,2020-03-11 12:37:46,WI,0.6078738727346777,61.515498224431376,0.01414284895434027,0.7130134410093835,0.16558667968416646,5.441653416661578,0.05604046029788845,1.4092009405960113,0.2971729596750708,5.9655574640505185,0.7758477532533958,12.893706983656996,0.48056065866545694,6.9020441417144225,0.0645920435483869,0.8077095261372437,659.8820190429688,29.12594223022461
2_X,2020-03-11 12:38:57,WI,0.6024560890347322,60.96843579285772,0.01127657727796378,0.5694139279177461,0.17700305827947427,5.828657279870872,0.04795428481728883,1.2048543416382982,0.30630310269300226,6.1378295996839265,0.9353554878368242,15.505834468473257,0.45506562307962894,6.501715964436546,0.11994431220128637,1.5318026125725057,659.633056640625,29.162790298461914
2_X,2020-03-11 12:40:08,WI,0.632176175633944,63.97419922586425,0.017464017871140842,0.8804360194693664,0.13605261820264683,4.474194425003732,0.06994115029962898,1.7473600750404512,0.2432788193166552,4.888257467925228,0.5466791841932591,9.0545882310901,0.4763240831950963,6.80954014906382,0.12521021221189282,1.636662547730036,659.7713317871094,29.162790298461914
